start;end;path;frequency
midnight_cowboy;dustin_hoffman;[moviestaractor,actorstarredinmovie,moviestaractor];8
citizen_kane;third_man;[moviestaractor,actorstarredinmovie];8
a_clockwork_orange;space_odyssey;[moviedirectedbydirector,directordirectedmovie];8
wizard_of_oz;the_wizard_of_oz;[moviestaractor,actorstarredinmovie];8
wonderland;demon_barber_of_fleet_street;[moviedirectedbydirector,directordirectedmovie];8
braveheart;the_patriot;[moviestaractor,actorstarredinmovie];8
citizen_kane;citizen_kane;[creativeworkcontributedtobyagent,agentcontributedtocreativework];8
godfather;the_beach_boys;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
jerry_maguire;jerry_maguire;[moviestaractor,actorstarredinmovie];8
wonderland;charlie_and_the_chocolate_factory;[moviedirectedbydirector,directordirectedmovie];8
raging_bull;taxi_driver;[moviedirectedbydirector,directordirectedmovie];8
godfather;jobs;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
godfather;jackson_browne;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
a_clockwork_orange;clockwork_orange;[moviedirectedbydirector,directordirectedmovie];8
click;music;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];8
the_shining;few_good_men;[moviestaractor,actorstarredinmovie];8
taxi_driver;taxi_driver;[moviedirectedbydirector,directordirectedmovie];8
action_movies;godzilla;[moviessuchasmovies,moviedirectedbydirector,directordirectedmovie];8
the_shining;heath_ledger;[moviestaractor,actorstarredinmovie,moviestaractor];8
rush_hour;jackie_chan_and_chris_tucker;[moviedirectedbydirector,directordirectedmovie,moviestaractor];8
american_pie;american_pie;[moviestaractor,actorstarredinmovie];8
godfather;the_godfather;[moviestaractor,actorstarredinmovie];8
raging_bull;cape_fear;[moviedirectedbydirector,directordirectedmovie];8
godfather;matthew_shepard;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
the_maltese_falcon;asphalt_jungle;[moviedirectedbydirector,directordirectedmovie];8
a_clockwork_orange;eyes_wide_shut;[moviedirectedbydirector,directordirectedmovie];8
taxi_driver;jolie;[moviestaractor,hasspouse,hasfamilymember];8
click;day;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];8
star_wars;star_wars;[moviedirectedbydirector,directordirectedmovie];8
driving_miss_daisy;driving_miss_daisy;[moviestaractor,actorstarredinmovie];8
brokeback_mountain;chris_nolan;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];8
godfather;button_accordion;[creativeworkcontributedtobyagent,agentcollaborateswithagent,musicianplaysinstrument];8
click;collapse;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];8
godfather;emmylou_harris;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
the_shining;jack_nicholson;[moviedirectedbydirector,directordirectedmovie,moviestaractor];8
godfather;la_monte_young;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
raging_bull;pitt;[moviestaractor,hasspouse];8
the_silence_of_the_lambs;jose_pablo_cantillo;[moviestaractor,actorworkedwithdirector,directorworkedwithactor];8
the_shining;stanley_kubrick;[moviedirectedbydirector];8
fargo;frances_mcdormand;[moviestaractor,actorstarredinmovie,moviestaractor];8
braveheart;payback;[moviedirectedbydirector,actorstarredinmovie];8
click;track;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];8
star_wars;phantom_menace;[moviedirectedbydirector,directordirectedmovie];8
click;experience;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];8
dark_knight;brokeback_mountain;[moviestaractor,actorstarredinmovie];8
godfather;amos_lee;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
citizen_kane;aly_khan;[creativeworkcontributedtobyagent,haswife,hasspouse];8
dark_knight;heath_ledger;[moviestaractor];8
godfather;marlon_brando;[moviedirectedbydirector,directordirectedmovie,creativeworkcontributedtobyagent];8
the_silence_of_the_lambs;the_accused;[moviestaractor,actorstarredinmovie];8
the_silence_of_the_lambs;jodie_foster;[moviestaractor,actorworkedwithdirector,directorworkedwithactor];8
little_buddha;little_buddha;[moviedirectedbydirector,directordirectedmovie];8
minority_report;top_gun;[moviestaractor,actorstarredinmovie];8
titanic;titanic;[moviestaractor,actorstarredinmovie];8
the_maltese_falcon;john_huston;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];8
minority_report;state;[moviestaractor,hasfamilymember,persongraduatedschool];8
braveheart;payback;[moviestaractor,actorstarredinmovie];8
godfather;santana;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
godfather;jeff_healey;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
godfather;dixie_chicks;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
action_movies;roland_emmerich;[moviessuchasmovies,moviedirectedbydirector];8
la_confidential;james_ellroy;[createdbyagent,writerwrotebook,createdbyagent];8
minority_report;tom_cruise;[moviestaractor];8
taxi_driver;martin_scorsese;[moviedirectedbydirector];8
taxi_driver;angelina;[moviestaractor,hasspouse,hasfamilymember];8
click;service;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];8
raging_bull;cameron_diaz;[moviestaractor,hasspouse,hasspouse];8
the_shining;thriller_movies;[moviedirectedbydirector,directordirectedmovie,inverseofmoviessuchasmovies];8
saving_private_ryan;tom_hanks;[moviestaractor,husbandof,hasspouse];8
godfather;percussion;[creativeworkcontributedtobyagent,agentcollaborateswithagent,musicianplaysinstrument];8
raging_bull;robert_de_niro;[moviestaractor];8
the_shining;tim_burton;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];8
godfather;kiki;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
raging_bull;casino;[moviedirectedbydirector,directordirectedmovie];8
the_shining;christian_bale;[moviestaractor,actorstarredinmovie,moviestaractor];8
minority_report;chris_klein;[moviestaractor,hasfamilymember,hasspouse];8
godfather;gershwin;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
citizen_kane;orson_welles;[creativeworkcontributedtobyagent,haswife,wifeof];8
godfather;harmonica;[creativeworkcontributedtobyagent,agentcollaborateswithagent,musicianplaysinstrument];8
gone_with_the_wind;a_streetcar_named_desire;[moviestaractor,actorstarredinmovie];8
braveheart;randall_wallace;[moviestaractor,directordirectedmovie,moviedirectedbydirector];8
mamma_mia;anne_hathaway;[moviestaractor,actorstarredinmovie,moviestaractor];8
godfather;paul_westerberg;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
the_maltese_falcon;john_huston;[moviedirectedbydirector,directordirectedmovie,moviedirectedbydirector];8
godfather;ozzy_osbourne;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
godfather;stevie_ray_vaughn;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
godfather;godfather;[creativeworkcontributedtobyagent,agentcontributedtocreativework];8
maverick;mel_gibson;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];8
godfather;list;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
brokeback_mountain;tom_mankiewicz;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];8
godfather;phil_collins;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
raging_bull;angie;[moviestaractor,hasspouse,hasfamilymember];8
dark_knight;christian_bale;[moviestaractor,actorstarredinmovie,moviestaractor];8
wonderland;adam_west;[moviedirectedbydirector,actorstarredinmovie,moviestaractor];8
minority_report;cameron_crowe;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];8
godfather;mario_puzo;[moviestaractor,actorstarredinmovie,createdbyagent];8
taxi_driver;martin_scorscese;[moviestaractor,agentcontributedtocreativework,moviedirectedbydirector];8
mississippi_burning;bugsy_malone;[moviedirectedbydirector,directordirectedmovie];8
the_silence_of_the_lambs;matt_damon;[moviestaractor,actorworkedwithdirector,directorworkedwithactor];8
godfather;francis_ford_coppola;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];8
wonderland;alice_in_wonderland;[moviedirectedbydirector,directordirectedmovie];8
wonderland;batman_returns;[moviedirectedbydirector,directordirectedmovie];8
minority_report;katie;[moviestaractor,hasfamilymember];8
click;material;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];8
godfather;harry_potter;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
the_maltese_falcon;humphrey_bogart;[moviestaractor,actorstarredinmovie,moviestaractor];8
violence;eastern_promises;[moviedirectedbydirector,directordirectedmovie];8
the_shining;thriller_movies;[inverseofmoviessuchasmovies];8
godfather;freddie_mercury;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
godfather;lightning_hopkins;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
godfather;barbra_streisand;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
the_shining;thriller_movies;[moviestaractor,actorstarredinmovie,inverseofmoviessuchasmovies];8
godfather;hammond_organ;[creativeworkcontributedtobyagent,agentcollaborateswithagent,musicianplaysinstrument];8
godfather;wild_one;[moviestaractor,actorstarredinmovie];8
horror_movies;aliens;[moviessuchasmovies,moviedirectedbydirector,directordirectedmovie];8
citizen_kane;orson_welles;[moviestaractor,actorstarredinmovie,moviedirectedbydirector];8
click;application;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];8
godfather;tom_petty;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
godfather;jim_morrison;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
taxi_driver;aniston;[moviestaractor,hasspouse,hasspouse];8
godfather;joey_ramone;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
godfather;meryl_streep;[moviestaractor,inverseofactorsuchasactor,actorsuchasactor];8
wonderland;tim_burton;[moviedirectedbydirector,hasspouse,hasspouse];8
godfather;cd;[creativeworkcontributedtobyagent,agentcollaborateswithagent,musicianplaysinstrument];8
godfather;norah_jones;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
godfather;organ;[creativeworkcontributedtobyagent,agentcollaborateswithagent,musicianplaysinstrument];8
click;rest;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];8
raging_bull;angeline_jolie;[moviestaractor,hasspouse,hasspouse];8
godfather;concerts;[creativeworkcontributedtobyagent,agentcollaborateswithagent,musicianplaysinstrument];8
the_shining;adam_west;[moviestaractor,actorstarredinmovie,moviestaractor];8
godfather;nirvana;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
godfather;whitney_houston;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
godfather;electric_bass;[creativeworkcontributedtobyagent,agentcollaborateswithagent,musicianplaysinstrument];8
godfather;the_doors;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
raging_bull;brandon_paul;[moviestaractor,hasspouse,agentcollaborateswithagent];8
citizen_kane;citizen_kane;[moviedirectedbydirector,directordirectedmovie];8
godfather;buddy_guy;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
taxi_driver;jennifer_aniston;[moviestaractor,hasspouse,haswife];8
godfather;stand_up_bass;[creativeworkcontributedtobyagent,agentcollaborateswithagent,musicianplaysinstrument];8
wonderland;tim_burton;[moviedirectedbydirector,actorstarredinmovie,moviedirectedbydirector];8
taxi_driver;goodfellas;[moviedirectedbydirector,directordirectedmovie];8
ali;pursuit_of_happyness;[moviestaractor,actorstarredinmovie];8
maverick;payback;[moviestaractor,actorstarredinmovie];8
minority_report;risky_business;[moviestaractor,actorstarredinmovie];8
godfather;b_b__king;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
the_silence_of_the_lambs;jodie_foster;[moviestaractor];8
the_shining;peter_benchley;[inverseofmoviessuchasmovies,moviessuchasmovies,creativeworkcontributedtobyagent];8
godfather;mario_puzo;[moviestaractor,actorstarredinmovie,creativeworkcontributedtobyagent];8
godfather;jimmy_buffett;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
godfather;pat_benatar;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
godfather;dave_brubeck;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
brokeback_mountain;batman;[moviestaractor,actorstarredinmovie];8
click;guy;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];8
wonderland;chris_nolan;[moviedirectedbydirector,directordirectedmovie,moviedirectedbydirector];8
taxi_driver;jamie_dixon;[moviestaractor,hasspouse,agentcollaborateswithagent];8
citizen_kane;welles;[creativeworkcontributedtobyagent,haswife,hasspouse];8
godfather;trumpet;[creativeworkcontributedtobyagent,agentcollaborateswithagent,musicianplaysinstrument];8
raging_bull;dalai_lama;[moviestaractor,hasspouse,hasspouse];8
taxi_driver;brian_de_palma;[moviestaractor,actorworkedwithdirector];8
godfather;marlon_brando;[moviestaractor,inverseofactorsuchasactor,actorsuchasactor];8
wonderland;christopher_walken;[moviedirectedbydirector,directordirectedmovie,moviestaractor];8
brokeback_mountain;michelle_williams;[moviestaractor,husbandof];8
raging_bull;grace_hightower;[moviestaractor,hasspouse];8
godfather;doc_watson;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
godfather;kelly_clarkson;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
the_shining;the_shining;[moviestaractor,actorstarredinmovie];8
click;situation;[createdbyagent,agentparticipatedinevent,eventhasparticipantagent];8
the_shining;thriller_movies;[inverseofmoviessuchasmovies,moviessuchasmovies,inverseofmoviessuchasmovies];8
godfather;vocals;[creativeworkcontributedtobyagent,agentcollaborateswithagent,musicianplaysinstrument];8
wizard_of_oz;wizard_of_oz;[moviestaractor,actorstarredinmovie];8
godfather;brian_jones;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
godfather;peter_gabriel;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
gone_with_the_wind;gone_with_the_wind;[moviestaractor,actorstarredinmovie];8
star_wars;harrison_ford;[moviedirectedbydirector,directordirectedmovie,moviestaractor];8
godfather;art_garfunkel;[creativeworkcontributedtobyagent,agentcollaborateswithagent,agentcollaborateswithagent];8
godfather;marlon_brando;[creativeworkcontributedtobyagent,agentcontributedtocreativework,moviestaractor];8
