start;end;path;frequency
salmonella;mental_health_issues;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;ptsd_;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
campylobacter_jejuni;animals;[bacteriacancauseillnessfromfood,agriculturalproductcomingfromvertebrate,animalpredators];80
salmonella;psychiatric_illnesses;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;cat;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,agentcompeteswithagent];80
salmonella;hearing_problems;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;inflammatory_bowel_diseases;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;healthy_diet;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaleatfood];80
salmonella;salmon;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];80
salmonella;acne;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
staphylococcus;livestock;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalistypeofanimal];80
salmonella;pre_existing_conditions;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;depressive_disorders;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;mitochondrial_disease;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;mono;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;life_threatening;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;features;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;major_depression;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;cheetahs;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];80
salmonella;disabilities_the_chance;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;salsa;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];80
salmonella;spinach;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaleatfood];80
candida;cats;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];80
salmonella;onion;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];80
salmonella;lung_diseases;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
escherichia_coli;garlic;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];80
salmonella;peppers;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];80
e__coli;flea;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,mammalcanbeirritatedbyarthropod];80
salmonella;dmd;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;mental_health_disabilities;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;bacon;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];80
salmonella;affective_disorders;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;batten_disease;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;add_adhd_;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;psoriasis;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
escherichia_coli;cats;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];80
salmonella;cytomegalovirus;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;cumin;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];80
salmonella;strawberries;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];80
salmonella;aml;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;food_allergy;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
campylobacter_jejuni;tea;[bacteriacancauseillnessfromfood,inverseofbakedgoodservedwithbeverage,bakedgoodservedwithbeverage];80
staphylococcus;symptoms;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];80
salmonella;several_diseases;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;mental_health_problems;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;shallots;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];80
salmonella;neuromuscular_conditions;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
escherichia_coli;pepper;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,inverseofagriculturalproductcookedwithagricultureproduct];80
salmonella;headache;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
e__coli;diseases;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofemotionassocietedwithdisease,emotionassociatedwithdisease];80
salmonella;beans;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];80
salmonella;table_food;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaleatfood];80
salmonella;mental_handicaps;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;ibd_;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;body;[bacteriaisthecausativeagentofphysiologicalcondition,inverseoffoodcancausedisease,foodcancausedisease];80
salmonella;chopped_onions;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];80
salmonella;pneumonia;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofbacteriaisthecausativeagentofphysiologicalcondition,bacteriaisthecausativeagentofphysiologicalcondition];80
salmonella;veggies;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaleatvegetable];80
salmonella;communication_problems;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;pet;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,generalizationof];80
salmonella;life_limiting_condition;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;red_onion;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];80
salmonella;vision_impairment;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;humans;[bacteriacancauseillnessfromfood,agriculturalproductcomingfromvertebrate,animalpredators];80
salmonella;black_pepper;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,agriculturalproductcookedwithagriculturalproduct];80
salmonella;disabilities_support;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;children;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaltypehasanimal];80
salmonella;effect;[bacteriaisthecausativeagentofphysiologicalcondition,inverseoffoodcancausedisease,foodcancausedisease];80
salmonella;cfs;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofemotionassocietedwithdisease,emotionassociatedwithdisease];80
salmonella;mental_health_disorders;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
escherichia_coli;potatoes;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];80
salmonella;aids_epidemic;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;spinal_cord_injuries;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;humans;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpreyson];80
salmonella;scallions;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];80
salmonella;growth_hormone_deficiency;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;red_pepper_flakes;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];80
salmonella;fetal_alcohol_spectrum_disorders;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;red_pepper;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];80
salmonella;spina_bifida;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;chronic_diseases;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;wine_vinegar;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];80
salmonella;ad_hd_;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;orange_juice;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];80
salmonella;varicella;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;disabilities_ages_birth;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;respiratory_diseases;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;severe_mental_illness;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;high_functioning_autism;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;cats;[bacteriacancauseillnessfromfood,agriculturalproductcomingfromvertebrate,animalpreyson];80
salmonella;domestic_animals;[bacteriacancauseillnessfromfood,agriculturalproductcomingfromvertebrate,animalpredators];80
salmonella;mumps;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;significant_problems;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;seed;[bacteriacancauseillnessfromfood,agriculturalproductcomingfromvertebrate,animaleatfood];80
salmonella;drug_problems;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;spices;[bacteriacancauseillnessfromfood,agriculturalproductcookedwithagriculturalproduct,inverseofagriculturalproductcookedwithagricultureproduct];80
salmonella;familial_hypercholesterolemia;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;fever;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;disorder_need;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;insulin_resistance;[bacteriaisthecausativeagentofphysiologicalcondition,inverseoffoodcancausedisease,foodcancausedisease];80
salmonella;chronic_pain;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;vision_impairments;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
candida;creatures;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpredators];80
staphylococcus;health_problems;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;tigers;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animalpredators];80
salmonella;terminal_illness;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
salmonella;chopped_onion;[bacteriacancauseillnessfromfood,inverseofagriculturalproductcookedwithagricultureproduct,agriculturalproductcookedwithagriculturalproduct];80
salmonella;mammals;[bacteriacancauseillnessfromfood,agriculturalproductcomingfromvertebrate,animalpredators];80
salmonella;speech_disorders;[bacteriaisthecausativeagentofphysiologicalcondition,inverseofanimaldevelopdisease,animaldevelopdisease];80
